Id,Weather
9337,0
9338,0
9339,0
9340,0
9341,1
9342,0
9343,1
9344,0
9345,1
9346,0
9347,0
9348,0
9349,1
9350,1
9351,0
9352,0
9353,0
9354,0
9355,0
9356,1
9357,1
9358,1
9359,0
9360,0
9361,0
9362,0
9363,1
9364,1
9365,0
9366,0
9367,0
9368,1
9369,1
9370,1
9371,0
9372,0
9373,1
9374,0
9375,1
9376,0
9377,0
9378,0
9379,0
9380,0
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,0
9388,1
9389,0
9390,1
9391,0
9392,1
9393,0
9394,0
9395,1
9396,0
9397,1
9398,0
9399,1
9400,0
9401,1
9402,1
9403,0
9404,0
9405,1
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,1
9414,1
9415,0
9416,0
9417,0
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,1
9425,0
9426,1
9427,0
9428,0
9429,0
9430,0
9431,1
9432,0
9433,0
9434,0
9435,1
9436,1
9437,1
9438,1
9439,0
9440,0
9441,1
9442,0
9443,0
9444,0
9445,0
9446,1
9447,0
9448,0
9449,0
9450,1
9451,0
9452,1
9453,0
9454,1
9455,0
9456,0
9457,0
9458,1
9459,0
9460,0
9461,0
9462,0
9463,0
9464,0
9465,0
9466,1
9467,0
9468,1
9469,1
9470,0
9471,0
9472,0
9473,1
9474,0
9475,1
9476,0
9477,0
9478,0
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,0
9498,1
9499,0
9500,1
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,0
9508,1
9509,0
9510,1
9511,0
9512,0
9513,1
9514,0
9515,0
9516,1
9517,0
9518,0
9519,0
9520,1
9521,0
9522,0
9523,0
9524,0
9525,0
9526,1
9527,0
9528,0
9529,1
9530,1
9531,0
9532,0
9533,0
9534,1
9535,0
9536,1
9537,0
9538,1
9539,0
9540,0
9541,1
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1
9548,1
9549,1
9550,0
9551,1
9552,1
9553,0
9554,0
9555,1
9556,1
9557,0
9558,1
9559,0
9560,0
9561,1
9562,1
9563,1
9564,0
9565,0
9566,0
9567,1
9568,0
9569,1
9570,0
9571,1
9572,1
9573,0
9574,0
9575,0
9576,1
9577,0
9578,0
9579,0
9580,0
9581,0
9582,1
9583,0
9584,0
9585,1
9586,1
9587,0
9588,0
9589,0
9590,0
9591,1
9592,0
9593,0
9594,1
9595,1
9596,1
9597,0
9598,0
9599,0
9600,1
9601,0
9602,0
9603,0
9604,0
9605,0
9606,0
9607,1
9608,0
9609,1
9610,1
9611,0
9612,0
9613,0
9614,0
9615,1
9616,0
9617,1
9618,1
9619,0
9620,1
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,1
9633,0
9634,0
9635,0
9636,1
9637,0
9638,0
9639,0
9640,1
9641,0
9642,1
9643,1
9644,0
9645,0
9646,0
9647,0
9648,0
9649,1
9650,0
9651,0
9652,0
9653,1
9654,0
9655,1
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9663,1
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,0
9675,0
9676,0
9677,0
9678,0
9679,0
9680,1
9681,0
9682,0
9683,0
9684,0
9685,1
9686,0
9687,0
9688,0
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,1
9696,1
9697,0
9698,0
9699,0
9700,0
9701,1
9702,1
9703,0
9704,0
9705,1
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,1
9713,0
9714,1
9715,0
9716,1
9717,0
9718,0
9719,1
9720,0
9721,0
9722,0
9723,0
9724,1
9725,1
9726,1
9727,1
9728,0
9729,0
9730,1
9731,0
9732,0
9733,1
9734,0
9735,1
9736,1
9737,0
9738,0
9739,1
9740,0
9741,0
9742,0
9743,0
9744,1
9745,1
9746,1
9747,0
9748,0
9749,0
9750,0
9751,0
9752,0
9753,0
9754,1
9755,0
9756,0
9757,0
9758,0
9759,1
9760,0
9761,0
9762,0
9763,0
9764,1
9765,0
9766,0
9767,0
9768,0
9769,0
9770,1
9771,0
9772,0
9773,1
9774,0
9775,1
9776,0
9777,0
9778,0
9779,0
9780,0
9781,0
9782,1
9783,1
9784,0
9785,0
9786,0
9787,0
9788,0
9789,0
9790,0
9791,1
9792,1
9793,0
9794,1
9795,0
9796,1
9797,1
9798,0
9799,0
9800,0
9801,1
9802,0
9803,1
9804,1
9805,0
9806,0
9807,0
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,1
9818,0
9819,1
9820,0
9821,0
9822,0
9823,0
9824,1
9825,1
9826,1
9827,1
9828,1
9829,0
9830,0
9831,1
9832,0
9833,0
9834,0
9835,1
9836,0
9837,1
9838,0
9839,0
9840,0
9841,0
9842,1
9843,0
9844,0
9845,1
9846,1
9847,0
9848,0
9849,1
9850,1
9851,0
9852,0
9853,1
9854,1
9855,0
9856,0
9857,0
9858,0
9859,1
9860,1
9861,1
9862,0
9863,0
9864,0
9865,1
9866,0
9867,0
9868,0
9869,0
9870,0
9871,1
9872,0
9873,0
9874,0
9875,0
9876,0
9877,1
9878,1
9879,0
9880,1
9881,1
9882,1
9883,0
9884,0
9885,1
9886,0
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,1
9895,1
9896,0
9897,0
9898,1
9899,0
9900,0
9901,1
9902,0
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,1
9910,0
9911,1
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,1
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,1
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,1
9935,0
9936,0
9937,1
9938,1
9939,1
9940,0
9941,1
9942,0
9943,1
9944,0
9945,1
9946,0
9947,1
9948,1
9949,0
9950,1
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1
9959,1
9960,0
9961,0
9962,0
9963,1
9964,0
9965,0
9966,0
9967,0
9968,1
9969,1
9970,0
9971,0
9972,1
9973,1
9974,0
9975,1
9976,0
9977,1
9978,0
9979,0
9980,0
9981,0
9982,0
9983,1
9984,0
9985,0
9986,1
9987,0
9988,1
9989,1
9990,1
9991,0
9992,0
9993,1
9994,0
9995,0
9996,1
9997,0
9998,1
9999,0
10000,0
10001,1
10002,1
10003,0
10004,0
10005,1
10006,0
10007,1
10008,0
10009,0
10010,0
10011,0
10012,1
10013,1
10014,1
10015,1
10016,0
10017,1
10018,1
10019,0
10020,0
10021,1
10022,0
10023,0
10024,0
10025,0
10026,0
10027,0
10028,0
10029,1
10030,0
10031,1
10032,1
10033,0
10034,0
10035,1
10036,1
10037,1
10038,1
10039,0
10040,0
10041,0
10042,1
10043,1
10044,0
10045,1
10046,1
10047,1
10048,0
10049,1
10050,0
10051,0
10052,0
10053,0
10054,0
10055,0
10056,0
10057,1
10058,1
10059,0
10060,0
10061,1
10062,0
10063,0
10064,0
10065,1
10066,0
10067,0
10068,0
10069,1
10070,1
10071,0
10072,0
10073,0
10074,1
10075,0
10076,1
10077,0
10078,1
10079,0
10080,0
10081,0
10082,0
10083,1
10084,1
10085,1
10086,0
10087,0
10088,0
10089,1
10090,0
10091,1
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10099,1
10100,0
10101,0
10102,1
10103,1
10104,1
10105,1
10106,0
10107,1
10108,1
10109,1
10110,1
10111,1
10112,0
10113,0
10114,0
10115,0
10116,0
10117,1
10118,0
10119,0
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,1
10131,0
10132,0
10133,0
10134,0
10135,1
10136,1
10137,1
10138,1
10139,0
10140,0
10141,0
10142,1
10143,0
10144,0
10145,1
10146,1
10147,1
10148,0
10149,1
10150,0
10151,0
10152,0
10153,1
10154,0
10155,1
10156,0
10157,0
10158,1
10159,0
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,1
10168,0
10169,0
10170,0
10171,0
10172,1
10173,0
10174,1
10175,0
10176,1
10177,1
10178,0
10179,0
10180,0
10181,0
10182,0
10183,1
10184,0
10185,0
10186,0
10187,1
10188,0
10189,0
10190,0
10191,0
10192,0
10193,1
10194,0
10195,0
10196,0
10197,0
10198,1
10199,0
10200,0
10201,1
10202,0
10203,0
10204,0
10205,0
10206,1
10207,0
10208,0
10209,0
10210,1
10211,0
10212,0
10213,0
10214,1
10215,0
10216,1
10217,0
10218,0
10219,0
10220,0
10221,1
10222,0
10223,0
10224,0
10225,1
10226,0
10227,0
10228,0
10229,0
10230,1
10231,0
10232,0
10233,0
10234,0
10235,0
10236,1
10237,1
10238,0
10239,0
10240,0
10241,0
10242,0
10243,1
10244,0
10245,0
10246,1
10247,0
10248,0
10249,1
10250,1
10251,0
10252,0
10253,0
10254,1
10255,0
10256,0
10257,0
10258,1
10259,0
10260,0
10261,0
10262,0
10263,1
10264,1
10265,1
10266,0
10267,0
10268,1
10269,0
10270,1
10271,1
10272,0
10273,1
10274,0
10275,0
10276,1
10277,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,1
10284,0
10285,0
10286,1
10287,1
10288,0
10289,0
10290,0
10291,0
10292,1
10293,0
10294,1
10295,0
10296,1
10297,0
10298,0
10299,1
10300,0
10301,1
10302,0
10303,0
10304,1
10305,0
10306,1
10307,0
10308,1
10309,0
10310,1
10311,0
10312,0
10313,0
10314,1
10315,1
10316,0
10317,0
10318,0
10319,0
10320,1
10321,0
10322,0
10323,0
10324,0
10325,1
10326,1
10327,1
10328,1
10329,1
10330,0
10331,0
10332,1
10333,0
10334,1
10335,0
10336,0
10337,0
10338,1
10339,1
10340,0
10341,1
10342,1
10343,1
10344,1
10345,1
10346,1
10347,1
10348,0
10349,1
10350,1
10351,0
10352,0
10353,1
10354,0
10355,0
10356,0
10357,1
10358,0
10359,0
10360,0
10361,1
10362,0
10363,0
10364,0
10365,0
10366,0
10367,1
10368,0
10369,0
10370,1
10371,0
10372,0
10373,0
10374,0
10375,0
10376,0
10377,0
10378,0
10379,1
10380,0
10381,0
10382,1
10383,0
10384,0
10385,0
10386,1
10387,1
10388,1
10389,0
10390,0
10391,1
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,1
10399,0
10400,0
10401,0
10402,0
10403,0
10404,0
10405,0
10406,1
10407,0
10408,0
10409,1
10410,0
10411,0
10412,0
10413,0
10414,0
10415,1
10416,0
10417,1
10418,1
10419,0
10420,0
10421,0
10422,1
10423,0
10424,0
10425,1
10426,0
10427,1
10428,1
10429,0
10430,0
10431,0
10432,1
10433,0
10434,0
10435,0
10436,0
10437,1
10438,0
10439,1
10440,0
10441,0
10442,0
10443,0
10444,1
10445,0
10446,0
10447,1
10448,0
10449,1
10450,0
10451,0
10452,1
10453,1
10454,0
10455,0
10456,0
10457,0
10458,0
10459,0
10460,0
10461,1
10462,1
10463,1
10464,1
10465,0
10466,0
10467,0
10468,1
10469,1
10470,0
10471,0
10472,0
10473,1
10474,0
10475,0
10476,0
10477,0
10478,0
10479,0
10480,0
10481,0
10482,0
10483,0
10484,0
10485,1
10486,0
10487,0
10488,0
10489,0
10490,0
10491,0
10492,1
10493,0
10494,0
10495,1
10496,0
10497,0
10498,0
10499,1
10500,1
10501,1
10502,0
10503,0
10504,0
10505,0
10506,0
10507,0
10508,0
10509,1
10510,0
10511,1
10512,0
10513,0
10514,1
10515,0
10516,1
10517,0
10518,1
10519,0
10520,1
10521,0
10522,0
10523,0
10524,0
10525,1
10526,0
10527,0
10528,0
10529,0
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,1
10538,0
10539,1
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,1
10548,0
10549,1
10550,0
10551,0
10552,0
10553,0
10554,1
10555,1
10556,0
10557,0
10558,0
10559,1
10560,0
10561,0
10562,1
10563,0
10564,1
10565,0
10566,0
10567,0
10568,0
10569,0
10570,1
10571,1
10572,0
10573,0
10574,0
10575,0
10576,0
10577,0
10578,0
10579,0
10580,0
10581,0
10582,0
10583,1
10584,0
10585,1
10586,0
10587,0
10588,0
10589,1
10590,1
10591,0
10592,0
10593,0
10594,1
10595,0
10596,1
10597,0
10598,0
10599,1
10600,0
10601,0
10602,1
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,1
10610,0
10611,0
10612,0
10613,0
10614,0
10615,0
10616,1
10617,0
10618,1
10619,1
10620,1
10621,1
10622,0
10623,0
10624,0
10625,0
10626,1
10627,0
10628,0
10629,1
10630,1
10631,0
10632,1
10633,0
10634,1
10635,1
10636,0
10637,1
10638,1
10639,0
10640,0
10641,1
10642,0
10643,0
10644,0
10645,0
10646,0
10647,1
10648,1
10649,0
10650,0
10651,1
10652,0
10653,0
10654,1
10655,1
10656,0
10657,0
10658,0
10659,0
10660,0
10661,1
10662,0
10663,1
10664,0
10665,0
10666,0
10667,0
10668,1
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,0
10676,0
10677,0
10678,0
10679,0
10680,0
10681,0
10682,1
10683,0
10684,0
10685,0
10686,1
10687,0
10688,1
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,1
10697,1
10698,0
10699,1
10700,1
10701,0
10702,0
10703,0
10704,0
10705,1
10706,1
10707,0
10708,1
10709,1
10710,0
10711,1
10712,1
10713,1
10714,0
10715,1
10716,0
10717,0
10718,0
10719,1
10720,0
10721,0
10722,0
10723,0
10724,1
10725,1
10726,0
10727,1
10728,0
10729,0
10730,0
10731,0
10732,0
10733,1
10734,1
10735,0
10736,1
10737,0
10738,0
10739,1
10740,0
10741,0
10742,0
10743,0
10744,0
10745,0
10746,0
10747,0
10748,0
10749,0
10750,0
10751,1
10752,0
10753,1
10754,1
10755,0
10756,0
10757,0
10758,0
10759,1
10760,1
10761,1
10762,1
10763,0
10764,0
10765,0
10766,0
10767,0
10768,0
10769,1
10770,0
10771,0
10772,0
10773,0
10774,0
10775,1
10776,0
10777,0
10778,0
10779,1
10780,0
10781,0
10782,0
10783,0
10784,0
10785,0
10786,0
10787,0
10788,1
10789,0
10790,1
10791,0
10792,0
10793,0
10794,0
10795,0
10796,1
10797,1
10798,1
10799,0
10800,0
10801,0
10802,1
10803,0
10804,1
10805,0
10806,0
10807,0
10808,0
10809,1
10810,1
10811,0
10812,0
10813,0
10814,1
10815,0
10816,0
10817,0
10818,0
10819,1
10820,0
10821,0
10822,1
10823,1
10824,0
10825,0
10826,0
10827,0
10828,0
10829,0
10830,0
10831,1
10832,1
10833,0
10834,0
10835,1
10836,0
10837,1
10838,0
10839,0
10840,1
10841,1
10842,0
10843,0
10844,0
10845,0
10846,0
10847,0
10848,0
10849,0
10850,0
10851,0
10852,1
10853,0
10854,1
10855,0
10856,0
10857,0
10858,0
10859,0
10860,1
10861,1
10862,0
10863,0
10864,0
10865,0
10866,1
10867,1
10868,0
10869,0
10870,1
10871,1
10872,0
10873,0
10874,0
10875,1
10876,0
10877,1
10878,0
10879,1
10880,0
10881,0
10882,1
10883,0
10884,1
10885,0
10886,0
10887,0
10888,0
10889,1
10890,0
10891,0
10892,0
10893,0
10894,0
10895,1
10896,0
10897,0
10898,0
10899,0
10900,1
10901,0
10902,0
10903,0
10904,0
10905,0
10906,1
10907,0
10908,1
10909,1
10910,0
10911,1
10912,0
10913,0
10914,1
10915,0
10916,0
10917,0
10918,0
10919,0
10920,0
10921,0
10922,0
10923,0
10924,0
10925,0
10926,0
10927,1
10928,0
10929,0
10930,0
10931,0
10932,0
10933,0
10934,0
10935,0
10936,0
10937,0
10938,0
10939,1
10940,1
10941,0
10942,1
10943,1
10944,1
10945,1
10946,0
10947,0
10948,0
10949,0
10950,0
10951,0
10952,1
10953,1
10954,0
10955,1
10956,0
10957,0
10958,1
10959,0
10960,0
10961,0
10962,0
10963,0
10964,0
10965,1
10966,1
10967,1
10968,0
10969,0
10970,0
10971,0
10972,0
10973,0
10974,1
10975,0
10976,0
10977,1
10978,0
10979,1
10980,0
10981,0
10982,1
10983,1
10984,0
10985,0
10986,0
10987,1
10988,1
10989,1
10990,0
10991,0
10992,0
10993,0
10994,0
10995,0
10996,0
10997,0
10998,0
10999,0
11000,0
11001,0
11002,0
11003,1
11004,0
11005,0
11006,0
11007,0
11008,1
11009,1
11010,0
11011,0
11012,0
11013,0
11014,0
11015,1
11016,0
11017,0
11018,1
11019,1
11020,0
11021,1
11022,0
11023,1
11024,0
11025,0
11026,0
11027,0
11028,0
11029,0
11030,0
11031,1
11032,1
11033,0
11034,1
11035,1
11036,0
11037,1
11038,0
11039,1
11040,0
11041,0
11042,0
11043,0
11044,0
11045,0
11046,1
11047,1
11048,1
11049,0
11050,0
11051,0
11052,0
11053,0
11054,0
11055,0
11056,0
11057,0
11058,1
11059,1
11060,1
11061,0
11062,1
11063,1
11064,1
11065,1
11066,0
11067,0
11068,0
11069,1
11070,1
11071,0
11072,1
11073,0
11074,0
11075,1
11076,0
11077,1
11078,1
11079,0
11080,0
11081,0
11082,0
11083,0
11084,0
11085,0
11086,1
11087,0
11088,0
11089,0
11090,1
11091,1
11092,0
11093,0
11094,0
11095,0
11096,0
11097,0
11098,0
11099,0
11100,0
11101,1
11102,0
11103,0
11104,0
11105,0
11106,0
11107,1
11108,0
11109,1
11110,1
11111,1
11112,0
11113,0
11114,0
11115,0
11116,0
11117,0
11118,0
11119,0
11120,1
11121,0
11122,0
11123,0
11124,1
11125,1
11126,0
11127,0
11128,0
11129,0
11130,1
11131,1
11132,0
11133,0
11134,1
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,1
11143,0
11144,0
11145,0
11146,0
11147,1
11148,1
11149,1
11150,0
11151,0
11152,0
11153,1
11154,1
11155,0
11156,0
11157,0
11158,0
11159,0
11160,0
11161,1
11162,1
11163,0
11164,0
11165,0
11166,1
11167,0
11168,1
11169,0
11170,1
11171,1
11172,0
11173,0
11174,0
11175,1
11176,0
11177,0
11178,0
11179,0
11180,1
11181,0
11182,0
11183,0
11184,0
11185,1
11186,0
11187,1
11188,0
11189,0
11190,0
11191,1
11192,0
11193,1
11194,0
11195,0
11196,0
11197,0
11198,0
11199,0
11200,0
11201,0
11202,1
11203,0
11204,1
11205,0
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,0
11213,0
11214,1
11215,0
11216,0
11217,1
11218,0
11219,1
11220,0
11221,0
11222,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,1
11230,0
11231,0
11232,1
11233,0
11234,0
11235,1
11236,0
11237,0
11238,1
11239,1
11240,1
11241,0
11242,1
11243,0
11244,0
11245,0
11246,0
11247,0
11248,0
11249,1
11250,1
11251,0
11252,1
11253,0
11254,0
11255,0
11256,0
11257,0
11258,0
11259,0
11260,0
11261,0
11262,0
11263,1
11264,0
11265,0
11266,0
11267,0
11268,1
11269,0
11270,0
11271,1
11272,0
11273,0
11274,1
11275,1
11276,0
11277,0
11278,0
11279,0
11280,0
11281,1
11282,0
11283,0
11284,0
11285,0
11286,0
11287,1
11288,0
11289,0
11290,0
11291,1
11292,0
11293,1
11294,0
11295,0
11296,1
11297,0
11298,1
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,1
11306,0
11307,1
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,1
11315,0
11316,0
11317,1
11318,1
11319,0
11320,1
11321,0
11322,1
11323,0
11324,0
11325,0
11326,0
11327,1
11328,1
11329,0
11330,0
11331,1
11332,1
11333,0
11334,1
11335,1
11336,0
11337,0
11338,0
11339,0
11340,0
11341,1
11342,0
11343,0
11344,1
11345,0
11346,0
11347,0
11348,0
11349,0
11350,1
11351,0
11352,1
11353,0
11354,1
11355,0
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,1
11363,0
11364,0
11365,0
11366,1
11367,0
11368,0
11369,1
11370,0
11371,0
11372,0
11373,0
11374,0
11375,0
11376,0
11377,0
11378,0
11379,0
11380,0
11381,0
11382,0
11383,1
11384,0
11385,0
11386,0
11387,0
11388,0
11389,1
11390,0
11391,1
11392,1
11393,1
11394,0
11395,0
11396,0
11397,1
11398,0
11399,0
11400,1
11401,0
11402,0
11403,0
11404,0
11405,1
11406,1
11407,0
11408,0
11409,1
11410,0
11411,0
11412,0
11413,1
11414,0
11415,0
11416,1
11417,0
11418,0
11419,0
11420,0
11421,0
11422,0
11423,1
11424,0
11425,1
11426,0
11427,0
11428,1
11429,0
11430,0
11431,0
11432,1
11433,0
11434,0
11435,1
11436,0
11437,0
11438,0
11439,0
11440,0
11441,1
11442,0
11443,1
11444,1
11445,0
11446,0
11447,1
11448,0
11449,1
11450,1
11451,0
11452,1
11453,0
11454,0
11455,0
11456,0
11457,1
11458,0
11459,0
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,0
11467,0
11468,0
11469,1
11470,0
11471,1
11472,1
11473,0
11474,0
11475,0
11476,1
11477,0
11478,1
11479,0
11480,0
11481,1
11482,1
11483,0
11484,0
11485,0
11486,0
11487,0
11488,0
11489,0
11490,1
11491,1
11492,0
11493,0
11494,0
11495,0
11496,1
11497,0
11498,0
11499,1
11500,0
11501,0
11502,1
11503,0
11504,1
11505,0
11506,0
11507,1
11508,0
11509,0
11510,0
11511,1
11512,1
11513,0
11514,0
11515,1
11516,0
11517,0
11518,0
11519,0
11520,0
11521,0
11522,1
11523,0
11524,1
11525,0
11526,1
11527,1
11528,1
11529,0
11530,1
11531,0
11532,0
11533,0
11534,0
11535,0
11536,0
11537,0
11538,1
11539,0
11540,0
11541,0
11542,0
11543,0
11544,0
11545,1
11546,0
11547,0
11548,1
11549,0
11550,0
11551,0
11552,0
11553,1
11554,1
11555,0
11556,0
11557,0
11558,1
11559,1
11560,0
11561,1
11562,0
11563,1
11564,1
11565,1
11566,1
11567,0
11568,1
11569,0
11570,1
11571,0
11572,0
11573,1
11574,1
11575,0
11576,0
11577,1
11578,1
11579,1
11580,0
11581,0
11582,0
11583,1
11584,1
11585,0
11586,0
11587,0
11588,0
11589,1
11590,0
11591,0
11592,1
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,1
11601,1
11602,0
11603,0
11604,0
11605,1
11606,0
11607,0
11608,0
11609,0
11610,1
11611,0
11612,0
11613,0
11614,0
11615,1
11616,0
11617,0
11618,1
11619,0
11620,0
11621,0
11622,1
11623,1
11624,1
11625,0
11626,0
11627,0
11628,0
11629,0
11630,1
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,1
11646,0
11647,1
11648,1
11649,1
11650,0
11651,1
11652,0
11653,0
11654,0
11655,0
11656,1
11657,0
11658,1
11659,1
11660,0
11661,1
11662,0
11663,1
11664,1
11665,0
11666,0
11667,0
11668,0
11669,1
11670,1
11671,1
11672,0
11673,0
11674,1
11675,1
11676,0
11677,0
11678,0
11679,0
11680,0
11681,0
11682,1
11683,0
11684,1
11685,1
11686,0
11687,0
11688,0
11689,0
11690,0
11691,1
11692,0
11693,0
11694,1
11695,0
11696,1
11697,1
11698,0
11699,0
11700,1
11701,1
11702,1
11703,0
11704,0
11705,0
11706,0
11707,1
11708,0
11709,0
11710,1
11711,0
11712,0
11713,0
11714,0
11715,0
11716,1
11717,1
11718,0
11719,1
11720,1
11721,0
11722,1
11723,0
11724,1
11725,1
11726,0
11727,1
11728,0
11729,0
11730,1
11731,0
11732,0
11733,0
11734,1
11735,1
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,1
11743,0
11744,1
11745,1
11746,0
11747,1
11748,1
11749,0
11750,1
11751,0
11752,1
11753,0
11754,0
11755,1
11756,0
11757,0
11758,0
11759,0
11760,0
11761,0
11762,0
11763,0
11764,1
11765,1
11766,0
11767,1
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,1
11777,0
11778,1
11779,1
11780,1
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,0
11788,1
11789,0
11790,0
11791,0
11792,1
11793,0
11794,0
11795,1
11796,0
11797,1
11798,0
11799,1
11800,0
11801,1
11802,0
11803,0
11804,0
11805,0
11806,1
11807,1
11808,1
11809,1
11810,0
11811,0
11812,0
11813,0
11814,0
11815,0
11816,1
11817,0
11818,0
11819,0
11820,1
11821,1
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11828,0
11829,0
11830,1
11831,0
11832,0
11833,0
11834,0
11835,0
11836,0
11837,0
11838,1
11839,0
11840,1
11841,0
11842,0
11843,0
11844,0
11845,0
11846,1
11847,0
11848,0
11849,1
11850,0
11851,0
11852,1
11853,0
11854,0
11855,0
11856,0
11857,1
11858,0
11859,1
11860,1
11861,1
11862,1
11863,0
11864,0
11865,0
11866,1
11867,1
11868,0
11869,0
11870,0
11871,0
11872,0
11873,1
11874,1
11875,0
11876,1
11877,0
11878,1
11879,0
11880,1
11881,0
11882,0
11883,1
11884,0
11885,0
11886,1
11887,0
11888,0
11889,0
11890,0
11891,0
11892,1
11893,0
11894,1
11895,0
11896,0
11897,0
11898,1
11899,0
11900,1
11901,0
11902,0
11903,0
11904,0
11905,0
11906,0
11907,0
11908,1
11909,0
11910,1
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,1
11920,0
11921,0
11922,0
11923,0
11924,1
11925,1
11926,1
11927,0
11928,0
11929,1
11930,1
11931,0
11932,1
11933,0
11934,1
11935,0
11936,1
11937,0
11938,0
11939,0
11940,0
11941,0
11942,1
11943,0
11944,1
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,0
11953,1
11954,1
11955,1
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,0
11965,0
11966,0
11967,0
11968,0
11969,0
11970,1
11971,1
11972,1
11973,0
11974,0
11975,0
11976,0
11977,1
11978,0
11979,0
11980,0
11981,1
11982,0
11983,1
11984,0
11985,1
11986,1
11987,0
11988,0
11989,0
11990,0
11991,1
11992,0
11993,0
11994,1
11995,0
11996,0
11997,1
11998,0
11999,0
12000,1
12001,0
12002,1
12003,1
12004,0
12005,1
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,1
12013,0
12014,1
12015,1
12016,0
12017,0
12018,1
12019,0
12020,0
12021,0
12022,1
12023,1
12024,0
12025,0
12026,0
12027,0
12028,0
12029,1
12030,1
12031,0
12032,1
12033,1
12034,1
12035,0
12036,0
12037,1
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,1
12049,0
12050,0
12051,0
12052,1
12053,0
12054,0
12055,1
12056,0
12057,0
12058,1
12059,1
12060,0
12061,0
12062,0
12063,0
12064,0
12065,1
12066,0
12067,0
12068,1
12069,0
12070,1
12071,0
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,1
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,1
12096,0
12097,0
12098,1
12099,0
12100,1
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,1
12108,0
12109,1
12110,0
12111,0
12112,0
12113,0
12114,1
12115,1
12116,0
12117,1
12118,1
12119,0
12120,0
12121,0
12122,1
12123,0
12124,0
12125,0
12126,1
12127,0
12128,1
12129,0
12130,0
12131,0
12132,0
12133,0
12134,1
